Id,Tipo,FechaConstruccion,FechaReforma,Plantas,Plan,PAU,CatParcela,PerimParcela,Superficie,Aseos,Habitaciones,Garaje,Piscina,Vallada,CallePavimentada,Callejon,Formato,TipoDesnivel,Desnivel,GasNatural,AguaCorriente,FosaSeptica,Situacion,CP,ProxCarretera,ProxCallePrincipal,ProxViasTren,Estado,RatingEstrellas,Precio
547,Chalet individual,1923,1950,1,,0,Residencial unifamiliar,85.34,811.69,2,6,1,0,0,1,0,Poco irregular,Inclinación frontal,Ligero,1,1,0,Interior,62801,0,0,0,7,3.0,393326
548,Chalet individual,1970,1970,2,,0,Residencial unifamiliar,65.84,672.99,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62040,0,0,0,7,2.5,242551
549,Chalet individual,1955,1995,1,Antiguo,0,Residencial tipo 2,59.74,765.06,2,4,1,0,1,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Interior,61704,0,1,1,7,2.5,225118
550,Chalet individual,2003,2004,2,Antiguo,0,Residencial especial,91.44,870.97,3,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,455431
551,Piso alto,1977,1977,1,Antiguo,1,Residencial unifamiliar,64.62,375.61,2,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60646,0,0,0,6,3.0,252132
552,Chalet individual,1957,1957,1,Antiguo,0,Residencial tipo 2,60.96,557.42,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,6,2.5,202606
553,Chalet individual,2006,2006,1,Antiguo,0,Residencial unifamiliar,106.07,1035.5,2,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.0,442443
554,Chalet individual,1949,2003,1,Antiguo,0,Residencial unifamiliar,81.69,815.41,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,1,0,5,2.0,187021
555,Chalet individual,2003,2004,2,Antiguo,0,Residencial unifamiliar,103.63,987.09,4,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,3.5,511468
556,Chalet individual,1922,1950,1,,0,Residencial tipo 2,70.71,592.72,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,6,2.5,220113
557,Chalet individual,1957,1957,1,Antiguo,0,Residencial unifamiliar,84.12,1379.61,2,6,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,274654
558,Chalet individual,1920,1950,1,,0,Terciario,73.15,1025.65,2,7,1,0,0,1,0,Rectangular,Muy irregular,Moderado,1,1,0,Interior,60406,0,0,0,6,2.0,210373
559,Chalet individual,1996,1997,2,Antiguo,0,Residencial unifamiliar,69.49,2031.98,4,6,1,0,0,1,0,Algo irregular,Inclinación lateral,Ligero,1,1,0,Frontal 2 lados,60118,0,0,0,5,3.5,315165
560,Piso alto,2003,2004,1,Antiguo,1,Residencial unifamiliar,,296.92,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61705,0,0,0,5,3.5,455809
561,Chalet individual,1957,1996,1,Antiguo,0,Residencial unifamiliar,,1053.61,3,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,6,2.5,202306
562,Chalet individual,1974,1975,1,Antiguo,0,Residencial unifamiliar,93.88,929.96,2,6,1,0,0,1,0,Rectangular,Llana,Moderado,1,1,0,Interior,62040,0,0,0,5,2.5,331143
563,Chalet individual,1940,1969,1,Nuevo,0,Residencial unifamiliar,76.81,1292.0,2,6,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,6,2.5,194502
564,Chalet individual,1918,1950,1,,0,Residencial unifamiliar,80.47,2023.43,2,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,7,3.0,333175
565,Chalet individual,1992,2000,2,Antiguo,0,Residencial unifamiliar,,1239.88,4,9,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,60706,0,0,0,5,3.5,522037
566,Chalet individual,1915,1950,2,Nuevo,0,Residencial unifamiliar,80.47,637.13,3,6,1,0,0,1,0,Rectangular,Inclinación frontal,Ligero,1,1,0,Esquina,50011,0,0,0,4,3.0,213129
567,Chalet individual,2005,2007,2,Antiguo,0,Residencial unifamiliar,93.88,1040.33,3,11,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,4.5,585307
568,Chalet individual,2004,2004,1,Antiguo,0,Residencial unifamiliar,85.34,944.92,2,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,3.5,356326
569,Chalet individual,1983,2009,1,,0,Residencial unifamiliar,96.32,1145.22,3,5,1,0,0,1,0,Poco irregular,Muy irregular,Moderado,1,1,0,Interior,50015,0,0,0,8,4.0,548249
570,Dúplex,1979,1979,2,,0,Residencial unifamiliar,,653.29,2,4,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,5,2.5,264837
571,Dúplex,1965,1965,2,,0,Residencial unifamiliar,90.22,1217.12,2,10,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,256815
572,Chalet individual,1959,1959,1,Antiguo,0,Residencial unifamiliar,73.15,681.17,2,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,3.0,233748
573,Chalet individual,2009,2009,2,Antiguo,0,Residencial unifamiliar,101.19,1222.51,3,6,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Esquina,50017,0,0,0,5,3.5,388761
574,Chalet individual,2000,2000,2,,0,Residencial unifamiliar,92.66,925.96,3,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.5,318407
575,Chalet individual,1971,2005,2,,0,Residencial unifamiliar,85.34,975.48,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,50014,0,0,0,7,2.5,260344
576,Chalet individual,1947,1950,1,,0,Residencial unifamiliar,97.54,787.82,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,213412
577,Chalet individual,1928,1950,1,,0,Residencial unifamiliar,63.4,584.55,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,7,3.5,251093
578,Chalet individual,1966,1966,2,,0,Residencial unifamiliar,117.04,1094.12,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,6,2.5,320430
579,Piso alto,2007,2007,2,Antiguo,1,Residencial especial,41.45,334.82,2,5,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Esquina,50011,0,0,0,5,3.5,262938
580,Chalet individual,1954,1954,1,,0,Residencial tipo 2,98.76,1128.77,2,7,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,5,2.5,236824
581,Chalet individual,1960,1987,1,Antiguo,0,Residencial unifamiliar,,1354.99,2,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50014,0,0,0,6,3.0,340695
582,Chalet individual,2008,2009,1,Antiguo,0,Residencial unifamiliar,119.48,1180.24,3,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.0,438622
583,Dúplex,1990,1990,2,,0,Residencial unifamiliar,98.76,1100.06,2,5,0,0,0,0,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,3.0,221948
584,Chalet individual,1893,2000,2,,0,Residencial tipo 2,91.44,1254.19,4,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,1,0,0,9,5.0,585307
585,Chalet individual,1935,1995,1,,0,Residencial tipo 2,62.18,568.57,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,7,2.0,230313
586,Chalet individual,2005,2006,1,Antiguo,0,Residencial unifamiliar,107.29,1063.09,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50017,0,0,0,5,4.0,720528
587,Chalet individual,1918,2000,1,Nuevo,0,Residencial unifamiliar,67.06,953.84,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,7,3.0,234123
588,Chalet individual,1982,1982,2,,0,Residencial unifamiliar,90.22,811.97,2,4,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,6,2.5,237240
589,Chalet individual,1968,2003,1,Antiguo,0,Residencial unifamiliar,79.25,2331.4,3,5,1,0,0,1,0,Poco irregular,Muy irregular,Elevado,1,1,0,Interior,62447,0,0,0,8,2.5,247630
590,Chalet individual,1930,1960,1,,0,Residencial tipo 2,60.96,845.42,1,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,1,0,6,2.5,143175
591,Chalet individual,2004,2004,2,Antiguo,0,Residencial unifamiliar,78.03,772.95,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,334795
592,Chalet individual,2008,2008,2,Antiguo,0,Residencial unifamiliar,118.26,1252.15,4,10,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60645,0,0,0,5,5.0,782631
593,Chalet individual,1982,2003,1,Antiguo,0,Residencial unifamiliar,73.15,613.16,2,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62040,0,0,0,8,2.5,248530
594,Piso alto,2003,2003,1,Antiguo,1,Residencial tipo 2,,412.02,2,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.0,242435
595,Chalet individual,1975,1975,1,Antiguo,0,Residencial unifamiliar,107.29,742.3,1,5,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,6,2.5,198104
596,Chalet individual,2005,2006,1,Antiguo,0,Residencial unifamiliar,84.12,1049.99,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,4.0,621380
597,Chalet individual,1910,1993,2,Nuevo,0,Residencial tipo 2,73.15,334.45,1,7,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,7,3.0,223042
598,Piso alto,2006,2007,1,Antiguo,1,Residencial unifamiliar,64.62,364.37,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61705,0,0,0,5,3.5,363735
599,Chalet individual,1977,1977,1,Antiguo,0,Residencial unifamiliar,97.54,1206.25,3,7,1,0,0,1,0,Rectangular,Inclinación frontal,Ligero,1,1,0,Interior,62451,0,0,0,6,2.5,423668
600,Casa baja,1980,1980,2,Antiguo,1,Residencial tipo 2,29.26,181.16,4,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61874,0,0,0,6,3.0,271942
601,Chalet individual,2005,2005,2,Antiguo,0,Residencial unifamiliar,90.22,1015.15,4,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.0,535673
602,Chalet individual,1937,1950,1,,0,Residencial tipo 2,60.96,836.13,2,6,1,0,0,1,0,Rectangular,Inclinación frontal,Ligero,1,1,0,Interior,60406,0,0,0,6,3.0,264090
603,Chalet individual,1992,1992,2,Antiguo,0,Residencial unifamiliar,97.54,932.84,4,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,4.0,428538
604,Piso alto,2004,2005,2,Antiguo,1,Residencial especial,36.58,295.62,3,4,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,251426
605,Chalet individual,2002,2002,1,Antiguo,0,Residencial unifamiliar,107.29,1189.44,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,398009
606,Chalet individual,1965,1990,2,Antiguo,0,Residencial unifamiliar,103.63,1263.48,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,3.5,354994
607,Chalet individual,1996,1996,1,Antiguo,0,Residencial unifamiliar,99.97,1157.94,2,6,1,0,1,1,0,Algo irregular,Muy irregular,Moderado,1,1,0,Esquina,60061,0,0,0,5,2.5,263215
608,Chalet individual,1948,2002,1,Antiguo,0,Residencial unifamiliar,95.1,724.64,4,8,1,0,0,1,0,Rectangular,Inclinación frontal,Moderado,1,1,0,Interior,61528,0,0,0,8,2.5,438278
609,Chalet individual,1934,1998,2,Nuevo,0,Residencial unifamiliar,95.1,1130.44,3,10,1,0,0,1,0,Rectangular,Inclinación lateral,Moderado,1,1,0,Interior,62451,0,0,0,6,4.0,672588
610,Chalet individual,1961,1961,1,Antiguo,0,Residencial unifamiliar,74.37,737.93,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,1,0,5,2.0,221948
611,Chalet individual,2000,2000,2,Antiguo,0,Residencial unifamiliar,,1026.58,4,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,4.5,542015
612,Chalet individual,1978,1978,2,,0,Residencial unifamiliar,,965.73,3,6,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Frontal 2 lados,50012,0,0,0,6,3.0,277201
613,Chalet individual,2001,2001,2,Antiguo,0,Residencial unifamiliar,,1104.15,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,4.0,452833
614,Chalet individual,2007,2007,1,Antiguo,0,Residencial unifamiliar,85.34,780.57,1,6,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62040,0,1,0,5,2.5,275328
615,Piso alto,1972,1972,2,,1,Residencial tipo 2,25.6,138.52,2,3,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60936,0,0,0,6,2.0,125713
616,Chalet individual,1963,1963,2,,0,Residencial unifamiliar,97.54,817.55,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,1,0,7,3.0,228948
617,Chalet individual,2002,2003,2,Antiguo,0,Residencial unifamiliar,,730.31,4,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.0,356855
618,Chalet individual,1954,1954,1,,0,Residencial unifamiliar,71.93,671.41,1,4,1,0,0,1,0,Rectangular,Inclinación lateral,Moderado,1,1,0,Esquina,50014,1,0,0,6,3.0,190000
619,Chalet individual,2007,2007,1,Antiguo,0,Residencial unifamiliar,109.73,1086.41,2,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.5,589639
620,Chalet individual,2003,2003,2,Antiguo,0,Residencial unifamiliar,103.63,1137.5,4,10,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50017,0,0,0,5,4.0,549288
621,Chalet individual,1914,1950,1,Nuevo,0,Residencial unifamiliar,54.86,766.26,2,5,0,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,3,1.5,120663
622,Chalet individual,1974,1997,2,Antiguo,0,Residencial unifamiliar,109.73,1003.35,3,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,7,3.0,432226
623,Chalet individual,1977,1977,1,Antiguo,0,Residencial unifamiliar,86.56,656.27,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,6,2.5,233776
624,Piso alto,2000,2000,2,Antiguo,1,Residencial especial,,196.68,3,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.0,315597
625,Chalet individual,1972,1972,2,Antiguo,0,Residencial unifamiliar,97.54,966.19,4,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,3.0,321696
626,Chalet individual,1962,1962,1,Antiguo,0,Residencial unifamiliar,106.07,929.03,2,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,6,3.0,266412
627,Chalet individual,1960,1978,1,Antiguo,0,Residencial unifamiliar,,1146.61,1,6,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,262030
628,Chalet individual,1955,1972,2,,0,Residencial unifamiliar,97.54,891.87,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,3.0,254756
629,Chalet individual,1969,1969,2,Antiguo,0,Residencial unifamiliar,85.34,1078.23,4,9,1,0,0,1,0,Poco irregular,Inclinación lateral,Elevado,1,1,0,Interior,50014,0,0,0,5,2.5,252852
630,Chalet individual,1964,1964,2,,0,Residencial unifamiliar,99.97,837.99,3,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,0,1,0,5,3.0,303459
631,Chalet individual,1880,1991,2,Nuevo,0,Residencial tipo 2,60.96,836.13,1,8,1,0,1,1,1,Rectangular,Llana,Ligero,1,1,0,Esquina,61704,1,0,0,6,2.5,241540
632,Casa baja,2006,2006,1,Antiguo,1,Residencial unifamiliar,41.45,426.42,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.0,392390
633,Chalet individual,1977,1977,1,Antiguo,0,Residencial unifamiliar,103.63,1105.55,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,3.5,142863
634,Chalet individual,1954,2005,1,Antiguo,0,Residencial unifamiliar,97.54,859.35,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,7,2.5,261094
635,Dúplex,1980,1980,2,,0,Residencial unifamiliar,78.03,648.37,2,4,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,5,3.0,239771
636,Chalet adosado,1914,1995,3,,0,Residencial tipo 1,73.15,1012.27,2,14,0,0,0,1,1,Rectangular,Inclinación frontal,Ligero,1,1,0,Interior,50011,0,1,0,7,3.0,374596
637,Chalet individual,1936,1950,1,Nuevo,0,Residencial tipo 2,62.18,568.57,1,4,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,3,1.0,103901
638,Chalet adosado,1954,1954,3,,0,Residencial tipo 2,60.96,557.42,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,4,2.5,161046
639,Chalet individual,1910,1950,1,Nuevo,0,Residencial unifamiliar,81.69,815.41,1,4,0,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,1,0,7,2.5,153080
640,Piso alto,2006,2006,1,Antiguo,1,Residencial unifamiliar,64.62,369.94,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61705,0,0,0,5,4.0,515339
641,Piso alto,2003,2004,1,Antiguo,1,Residencial unifamiliar,75.59,1177.73,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.0,493459
642,Chalet individual,2001,2001,2,Antiguo,0,Residencial especial,,654.97,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,423294
643,Chalet individual,1972,1995,2,,0,Residencial unifamiliar,91.44,1287.64,4,9,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,7,4.0,597428
644,Chalet individual,1969,1969,2,Antiguo,0,Residencial unifamiliar,97.54,1002.7,3,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,2.5,284693
645,Chalet individual,2009,2009,1,Antiguo,0,Residencial especial,103.63,853.5,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,4.5,642241
646,Chalet individual,1971,1971,1,Antiguo,0,Residencial unifamiliar,,978.27,3,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,5,3.0,268305
647,Chalet individual,1950,1950,1,Antiguo,0,Residencial unifamiliar,73.15,668.9,1,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,177033
648,Chalet individual,1953,1953,1,Antiguo,0,Residencial unifamiliar,103.63,971.02,1,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,3.0,279146
649,Chalet individual,1966,1966,2,Antiguo,0,Residencial unifamiliar,85.34,715.35,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,3.0,258086
650,Casa baja,1970,1970,2,,1,Residencial tipo 2,25.6,179.86,2,3,0,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60936,0,0,0,6,2.0,158267
651,Chalet individual,2007,2007,2,Antiguo,0,Residencial especial,79.25,754.84,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,6,3.5,370904
652,Chalet individual,1940,1950,2,Nuevo,0,Residencial unifamiliar,73.15,843.93,2,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,1,0,0,5,2.0,187021
653,Chalet individual,1996,1996,2,Antiguo,0,Residencial unifamiliar,85.34,812.9,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,330750
654,Chalet individual,1906,1995,1,,0,Residencial tipo 2,73.15,958.76,1,7,1,0,1,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,60406,0,0,0,7,3.0,243127
655,Chalet individual,1995,1995,1,Antiguo,0,Residencial unifamiliar,110.95,969.63,4,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60706,0,0,0,6,4.0,630330
656,Casa baja,1971,1971,2,Antiguo,1,Residencial tipo 2,25.6,156.08,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61615,0,0,0,5,3.0,146526
657,Chalet individual,1959,2006,1,Antiguo,0,Residencial unifamiliar,87.78,929.68,3,5,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,7,2.5,262037
658,Chalet individual,1931,2000,2,Nuevo,0,Residencial unifamiliar,73.15,668.9,2,6,1,0,1,1,0,Rectangular,Inclinación lateral,Moderado,1,1,0,Interior,62451,0,0,0,6,3.5,268341
659,Chalet individual,1948,1950,1,,0,Residencial unifamiliar,95.1,1626.08,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,1,0,0,5,3.0,162345
660,Chalet individual,1964,1999,1,Antiguo,0,Residencial unifamiliar,91.44,923.18,2,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,61528,0,0,0,7,2.5,289190
661,Chalet individual,1976,1976,2,Antiguo,0,Residencial unifamiliar,,1150.51,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Trasero,50012,0,0,0,7,3.5,370663
662,Chalet individual,1994,2005,2,Antiguo,0,Residencial unifamiliar,63.4,4328.26,4,8,1,0,0,1,0,Algo irregular,Llana,Ligero,1,1,0,Trasero,60706,0,0,0,7,4.0,696134
663,Chalet individual,1968,1968,1,Antiguo,0,Residencial unifamiliar,146.3,1259.77,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,3,3.0,190484
664,Chalet individual,1972,1972,2,,0,Residencial unifamiliar,109.73,930.15,3,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,2.0,247630
665,Chalet individual,2005,2006,1,Antiguo,0,Residencial unifamiliar,59.74,1941.3,3,8,1,0,0,1,0,Algo irregular,Llana,Ligero,1,1,0,Trasero,50011,0,0,0,5,4.0,823962
666,Chalet individual,2000,2000,2,Antiguo,0,Residencial unifamiliar,129.24,1039.96,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60118,0,0,0,5,4.0,448991
667,Chalet individual,1965,1979,2,Antiguo,0,Residencial unifamiliar,,1714.06,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,3.0,241615
668,Chalet individual,1994,1998,1,Antiguo,0,Residencial unifamiliar,79.25,754.84,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.0,348483
669,Chalet individual,1956,1987,1,Antiguo,0,Residencial unifamiliar,,1316.9,3,6,1,0,0,1,0,Rectangular,Inclinación frontal,Moderado,1,1,0,Esquina,50010,0,0,0,6,2.5,327247
670,Chalet individual,1922,1950,1,Nuevo,0,Residencial unifamiliar,97.54,1077.68,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62451,0,0,0,5,2.0,267836
671,Chalet individual,2005,2005,2,Antiguo,0,Residencial unifamiliar,78.03,802.03,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,60061,0,0,0,5,3.0,300446
672,Chalet individual,1925,1950,2,Nuevo,0,Residencial tipo 1,65.84,615.85,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,1,0,0,6,3.0,179402
673,Chalet individual,1977,1977,1,Antiguo,0,Residencial unifamiliar,,1045.16,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50018,0,0,0,6,3.0,321404
674,Chalet individual,1957,2004,1,Antiguo,0,Residencial unifamiliar,134.11,1341.71,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62451,0,0,0,7,3.0,482293
675,Chalet individual,1965,1965,1,Antiguo,0,Residencial unifamiliar,97.54,854.71,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,3.0,252132
676,Casa baja,1978,1978,2,Antiguo,1,Residencial unifamiliar,29.26,212.66,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60646,0,0,0,6,3.0,257154
677,Chalet individual,1900,1950,2,Nuevo,0,Residencial tipo 2,73.15,891.87,3,8,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,2,2.0,169467
678,Chalet individual,1924,2006,1,Nuevo,0,Residencial unifamiliar,63.4,838.17,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,8,2.5,189619
679,Chalet individual,2008,2008,1,Antiguo,0,Residencial unifamiliar,97.54,1100.34,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,4.0,645049
680,Chalet individual,1961,1961,1,Antiguo,0,Residencial unifamiliar,,923.92,2,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,5,2.5,240678
681,Piso alto,1980,1980,1,Antiguo,1,Residencial unifamiliar,60.96,744.34,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.0,238106
682,Chalet individual,1932,2000,1,,0,Residencial tipo 1,67.06,418.06,1,6,1,0,0,1,1,Algo irregular,Inclinación frontal,Ligero,1,1,0,Interior,50011,0,0,0,5,2.5,276088
683,Chalet individual,1996,1997,1,Antiguo,1,Residencial unifamiliar,,268.21,2,6,1,0,0,1,0,Rectangular,Inclinación lateral,Ligero,1,1,0,Interior,62447,0,0,0,5,3.0,311563
