,Superficie,ProxCarretera,ProxCallePrincipal,ProxViasTren,RatingEstrellas,SinGaraje,3plantas,AgeOfHouse,YearsSinceReform,hab*aseos,hab*rating,aseos*rating,aseos*rating*hab,Tipo_Casa baja,Tipo_Chalet adosado,Tipo_Chalet individual,Tipo_Dúplex,Tipo_Piso alto,CatParcela_Residencial especial,CatParcela_Residencial tipo 1,CatParcela_Residencial tipo 2,CatParcela_Residencial unifamiliar,CatParcela_Terciario,Formato_Algo irregular,Formato_Muy irregular,Formato_Poco irregular,Formato_Rectangular,TipoDesnivel_Inclinación frontal,TipoDesnivel_Inclinación lateral,TipoDesnivel_Llana,TipoDesnivel_Muy irregular,Desnivel_Elevado,Desnivel_Ligero,Desnivel_Moderado,Situacion_Esquina,Situacion_Frontal 2 lados,Situacion_Frontal 3 lados,Situacion_Interior,Situacion_Trasero,postal_group_5,postal_group_6,Precio
14303,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
4974,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
40833,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
4980,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
797,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
70060,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
31229,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
74967,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
11385,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
9603,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
45577,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
680,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
7077,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
45612,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
2649,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
25886,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
71043,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
18646,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
50762,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
74996,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
70357,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
49915,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
4600,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
20149,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
77861,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
75038,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
28393,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
20674,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
1668,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
26738,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
25255,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
46776,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
50103,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
22031,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
2930,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
75026,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
11471,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
48269,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
58088,8.223050292702219,0.0,0.0,0.0,5.0,0.0,0.0,2.833213344056216,2.772588722239781,4.02535169073515,4.02535169073515,3.258096538021482,5.62040086571715,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.754292315108039
79498,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
37234,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
43897,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
331,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
23208,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
18651,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
38579,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
34438,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
49364,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
46973,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
51472,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
34534,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
7441,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
53190,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
65551,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
55826,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
13576,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
60929,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
40777,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
38065,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
55563,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
10690,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
61063,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
75024,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
50794,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
61458,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
42279,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
48551,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
66381,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
800,7.009002345998421,0.0,0.0,0.0,3.5,0.0,0.0,3.8501476017100584,3.8501476017100584,2.5649493574615367,3.091042453358316,2.0794415416798357,3.7612001156935624,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,11.869648407756998
